cell,cycle_number,policy,IR,QD,Discharge_time,Qdlin_mean,Qdlin_first,Qdlin_last,Qdlin_median,Qdlin_25p,Qdlin_75p,Qdlin_0.1,Qdlin_0.9,Vdlin_mean,Vdlin_first,Vdlin_last,Tdlin_mean,Tdlin_first,Tdlin_last
b1c9,611,4,0.017384224,1.0597383,13.888963333333354,0.697215673349591,0.00096788444,1.0192299,0.93024409,0.32272270204561904,0.9988885519103342,225,445,2.75,3.5,2.0,34.02194034967517,30.282236,36.507195
b2c38,312,4,0.017842893,1.0471283,13.085389999999705,0.6409559091975664,0.00041124652,0.95992821,0.85784256,0.2143679282910519,0.94585752,234,604,2.75,3.5,2.0,33.87186157291996,29.656988,36.703167
b3c21,289,2,0.014349091,1.025198,13.517583333334187,0.6858537229440173,0.00096338574,0.99215382,0.9142936437449932,0.3459295629967197,0.9773304563836194,220,469,2.75,3.5,2.0,36.251006795341624,33.35865404253606,38.007719383804144
b3c45,231,3,0.015547326,1.068221,14.286900000000603,0.7382596175621702,1.0945379e-05,1.0483249,0.9884278753113652,0.417618785567894,1.0345535175547702,215,371,2.75,3.5,2.0,33.99566020428885,31.731471559280283,35.03385254741816
b1c24,483,5,0.016319048,1.0599053,14.009611666666633,0.7176768129561402,0.00075304013,1.0274943,0.952428023745933,0.4054007737939868,1.0111873850672235,214,410,2.75,3.5,2.0,37.81746217011897,34.132076,39.932293
b3c17,414,4,0.015405763,1.0537488,14.030204999997903,0.7241253314273297,2.6388268e-05,1.0289704,0.961405511217329,0.42834842235495124,1.0118760229539001,212,391,2.75,3.5,2.0,36.71216398558242,33.81744531777155,38.371098003929816
b1c21,214,4,0.01524438,1.0562,13.851448333333249,0.6916741437509684,0.00010558161,1.015713,0.9242644658083643,0.3083912902398442,1.00150486399068,225,460,2.75,3.5,2.0,34.151898776925535,30.176714,36.56834
b2c4,408,2,0.01893666,0.93055868,11.229963333333341,0.5370690596666202,0.00034196474,0.82414681,0.7177565795273264,0.12184143148917745,0.8089422539543526,247,0,2.75,3.5,2.0,34.46083173427075,30.067734,37.615711
b3c44,83,4,0.015583289,1.0731587,14.38491000000019,0.7420821192948022,0.00083047268,1.0556779,0.99864946589504,0.4008589646105996,1.0441872556604783,217,369,2.75,3.5,2.0,34.29530724208162,30.75605897856043,36.08976637737009
b2c43,197,5,0.01815298,1.0704168,13.73330166666662,0.677964764682866,1.8644105e-05,1.0068412,0.90680379,0.2529718597135505,0.99226868,230,486,2.75,3.5,2.0,35.06531049806993,30.19701,38.335777
b3c45,820,3,0.015761733,1.0459933,13.909451666668367,0.7111979765289816,0.0011256426,1.0204369,0.9492186638869952,0.38130180116880086,1.001869812968995,218,410,2.75,3.5,2.0,33.7630466068434,31.555368135506274,34.950270084721545
b3c22,429,4,0.015695035,1.0451813,13.64839000000308,0.6929658004311217,0.00090081978,1.0017627,0.9218430500254855,0.3593143910903986,0.9876879877015524,219,454,2.75,3.5,2.0,36.33748364015252,33.14873502945383,38.320290134746074
b2c23,420,3,0.018371131,1.0008138,12.407763333333428,0.5991120185181467,0.00095314439,0.91022557,0.8006904613662476,0.16166761555337875,0.8958531571685361,240,793,2.75,3.5,2.0,33.604720878532724,29.945986,36.224171
b2c28,478,3,0.018836994,0.93059427,11.236106666666458,0.5449062514104844,3.9924555e-05,0.82357675,0.7320071351588516,0.13768651058363476,0.8093145764493951,243,0,2.75,3.5,2.0,35.049984771774106,31.095367,37.728527
b1c1,521,2,0.017158523,1.0675428,14.231150000000099,0.7234813971349082,4.4586832e-06,1.0435183,0.9743571000185858,0.35319072,1.026571009088439,221,389,2.75,3.5,2.0,32.351685406014546,29.504807,33.909138
b1c14,389,4,0.016524769,1.0639184,14.114678333333359,0.7203332136500032,5.301953e-06,1.0350471,0.958343336329717,0.38832516358579344,1.0169208891340695,216,404,2.75,3.5,2.0,36.014713681034,39.41777,34.738346
b2c4,334,2,0.01758248,0.99113476,12.358338333333087,0.5994372635892415,0.00041987817,0.90613604,0.8003548174691394,0.17073743453503598,0.89391559,239,823,2.75,3.5,2.0,34.689949677368254,30.063572,37.81065
b3c7,561,3,0.01547808,1.0572811,14.096010000002568,0.7242820266662526,0.00056031556,1.0344334,0.9625608551852063,0.4097836604957766,1.0162748,216,391,2.75,3.5,2.0,34.41348910436312,32.520002356092974,35.340658692222995
b3c29,615,4,0.014586957,1.0249287,13.409503333332637,0.6727107849311488,2.471534e-05,0.98378593,0.8885483071104414,0.32921728883203233,0.972041083255015,221,526,2.75,3.5,2.0,32.59344335448036,32.24029292611826,32.84391850228566
b3c27,818,4,0.015862001,0.91227728,11.507663333330616,0.56971916018935,2.0984995e-05,0.84444726,0.7535179803026812,0.23678559844692038,0.8330035378607663,228,0,2.75,3.5,2.0,37.81052820508851,34.61382559596986,40.221415704601895
b3c13,745,4,0.01565906,0.95300686,12.168388333334587,0.5979541957617994,5.5456881e-06,0.89302975,0.7886415731677949,0.2294734303912282,0.8801415479858691,230,0,2.75,3.5,2.0,36.4666119417307,33.084278251756665,38.84004090780054
b3c44,519,4,0.015611412,1.0563995,13.788158333332586,0.6938975689879546,0.00061494316,1.0113616,0.9219303244740731,0.3414106132512854,0.9973194143203999,222,457,2.75,3.5,2.0,35.113411664438196,31.548059279752707,37.35902316517462
b3c18,915,4,0.015224648,1.0046664,13.237894999996449,0.6691118991350952,0.00020447666,0.97065145,0.8866122768847964,0.34417063688143823,0.9576620178807614,219,534,2.75,3.5,2.0,36.660860777985896,33.75492993181346,38.56560931601556
b2c40,48,4,0.017245209,1.0825956,14.520831666666588,0.7453799912223776,3.1855288e-05,1.0656493,1.0056819433418496,0.37525591,1.0545274282547008,220,367,2.75,3.5,2.0,35.29625864536316,30.41214,37.743507
b3c31,648,4,0.01625251,0.98715913,12.448763333334739,0.6179355458395256,6.7821406e-06,0.91269404,0.8217757608629757,0.2597981515829205,0.9002175644200897,227,749,2.75,3.5,2.0,35.98721770270384,33.160122,37.87688476141823
b3c6,237,2,0.01401441,1.0145158,13.41453666666833,0.6794833832534118,8.3549558e-06,0.9833889,0.9036323884948975,0.3429603412786394,0.9719022309150182,219,492,2.75,3.5,2.0,34.86095121303983,36.55964006282156,33.88407940454252
b3c12,735,4,0.016031142,1.0265012,13.210156666665956,0.6604097324233539,0.00059392687,0.96965051,0.8761061919276444,0.30228481651017475,0.9557734463159278,225,561,2.75,3.5,2.0,35.06544935563028,32.51454049804803,36.75439484419381
b3c29,244,4,0.014668085,1.0628273,14.12816000000069,0.7213150241613332,7.8204874e-05,1.0365735,0.9602069797080932,0.39238075795147687,1.0190986881298056,216,401,2.75,3.5,2.0,32.134439260722175,31.69971306089719,32.42729694281112
b3c41,344,4,0.018315734,1.044179,13.82788333333253,0.6962585404817712,0.00033234686,1.0147253,0.9351575820008587,0.3139777398361824,0.9936778030936564,226,434,2.75,3.5,2.0,35.25535024653403,31.672936904190948,37.4259825286434
b3c43,694,4,0.015613165,1.0434917,13.689703333335153,0.6891280064462105,9.5353309e-05,1.0036013,0.912879690758499,0.3331834494348493,0.9924377783027268,224,473,2.75,3.5,2.0,36.98764513987556,32.35737931254099,39.56539533381312
b1c32,699,5,0.018663744,0.91101068,11.229908333333153,0.5470564852402533,5.3955077e-06,0.82339287,0.7374156095281519,0.1584122264193863,0.8076122587431299,239,0,2.75,3.5,2.0,34.13099479015057,30.994759,36.300266
b3c18,61,4,0.015002456,1.0687774,14.35339666666696,0.7527106891944333,0.00011802897,1.0523924,1.0087331407381601,0.4525114612369786,1.0455985372419216,211,351,2.75,3.5,2.0,35.924329243007975,32.552120039907656,37.53404191216216
b2c46,366,5,0.018853871,1.0085047,12.290406666666968,0.5976981973690222,0.00023599803,0.90216202,0.79899384011177,0.17870221337640546,0.8854446891879635,237,965,2.75,3.5,2.0,34.28433304156283,29.663425,37.468517
b1c1,1942,2,0.01740995,0.94794559,12.55693166666703,0.6319674300513735,1.7400727e-05,0.92131847,0.8541676120090472,0.25623974,0.9032046207661704,230,720,2.75,3.5,2.0,33.127479178378216,29.907623,34.813362
b1c1,245,2,0.017107725,1.0766762,14.414986666666664,0.7367971489098434,0.00044277456,1.0565759,0.9957388572421262,0.36291861606889153,1.0443276143987472,220,375,2.75,3.5,2.0,32.14530406278433,29.215012,33.634663
b1c15,49,4,0.016804634,1.0684544,14.331928333333053,0.7398489261690927,0.00078075682,1.0516648,1.0005034101086325,0.3842116110017868,1.0435425,219,371,2.75,3.5,2.0,34.25796351764304,29.834452,36.397038
b2c28,213,3,0.017000521,1.067855,13.918240000000033,0.7012831750771832,5.3792509e-10,1.0202526,0.9372446997197371,0.32932162821694666,1.0048971,224,432,2.75,3.5,2.0,35.113340433116946,30.92934,37.618633
b1c16,32,4,0.016678559,1.0868006,14.59068666666668,0.7507809239802063,4.0235045e-05,1.0705374,1.0147050270631657,0.38504133809751656,1.0602696597797232,219,364,2.75,3.5,2.0,33.3705221931605,29.783747,35.18906
b3c43,312,4,0.015987562,1.0659808,14.061746666665808,0.7110489869254873,0.00015306092,1.031692,0.9475911394880434,0.3556393805140063,1.0149526837766736,222,417,2.75,3.5,2.0,35.13707652009656,31.58123807892687,37.25446654796704
b1c20,231,4,0.015387288,1.026855,13.428833333333024,0.666777058944112,0.00075714698,0.98459619,0.8914969125882974,0.27487618402234115,0.9696657719231803,228,514,2.75,3.5,2.0,33.28577218907952,30.321487,35.164246
b2c35,443,4,0.019260654,0.91881937,11.095921666666982,0.526495408764832,4.5109023e-06,0.81352544,0.7027404214402049,0.11761028804537453,0.7991044194801132,247,0,2.75,3.5,2.0,35.90758033783813,31.040161,39.501015
b3c12,203,4,0.016049249,1.0734506,14.23780333333416,0.7251732704691883,0.00015102257,1.0440848,0.9681791682720102,0.38224400540886677,1.0247217316299568,219,394,2.75,3.5,2.0,34.544169108931996,32.029491,35.93847496653814
b3c9,236,4,0.015816346,1.0696733,14.172259999999852,0.7242734024637386,0.00049090385,1.0394258,0.9650201818212855,0.39599629686324966,1.0198308,217,393,2.75,3.5,2.0,34.40727113841249,32.2064497613178,35.627829407670326
b3c3,478,4,0.015015812,1.0477811,13.91448333333246,0.7118845919210927,0.00011269683,1.0206611,0.9443671084310155,0.39845751054762324,1.004963994124487,216,417,2.75,3.5,2.0,38.111781502435136,33.62791238779653,40.80829830947
b2c47,171,5,0.017004425,1.0407686,13.833848333333542,0.686851711326362,0.00015277448,1.0146393,0.9246806411230422,0.2804334228967479,0.9957467685729843,227,462,2.75,3.5,2.0,33.79873532108929,29.687857,36.3507
b1c17,690,4,0.017333729,1.0168617,13.07623666666623,0.6463323807055289,0.00047502562,0.95878142,0.8666519570817526,0.24386607530399607,0.9423470451087119,230,586,2.75,3.5,2.0,33.64662943327177,29.863863,36.093742
b1c1,958,2,0.01770439,1.049191,13.980265000000749,0.7090222922241572,0.00025588108,1.0256281,0.95509714,0.32679536207652937,1.007021172335713,225,408,2.75,3.5,2.0,32.20999030873109,28.511538,34.031933
b3c31,351,4,0.01603061,1.0573214,13.748961666668766,0.6927930086814764,0.0008627483,1.0079389,0.9207094137256285,0.3403739415938163,0.995491531179035,222,459,2.75,3.5,2.0,35.182703863100436,32.10548305543237,37.11217680961241
b1c5,292,3,0.016284415,1.0718999,14.241590000000237,0.718045389727522,4.2422889e-05,1.0449703,0.9636075495293268,0.33924266013977744,1.0251415001277346,223,406,2.75,3.5,2.0,32.07290927976033,29.339294,33.548664
b3c34,16,4,0.015279952,1.0641928,14.296299999999853,0.7472492032540424,2.5028445e-05,1.0484626,1.0069871670753616,0.4271880602493623,1.0423564,214,357,2.75,3.5,2.0,36.25991689745568,32.08665707996251,38.19249565896241
b3c7,310,3,0.015449979,1.0653223,14.238508333333694,0.7344992355113443,0.00018929705,1.0439177,0.9800127376997428,0.4177479436856852,1.0286015,216,374,2.75,3.5,2.0,33.94908357894738,32.05949341477665,34.86019918031845
b3c0,950,4,0.015605711,0.94634801,12.127618333340312,0.5975423312580547,0.00077774021,0.88928705,0.7905439057590551,0.23669809045742557,0.8761145603379623,229,0,2.75,3.5,2.0,32.765996831608575,31.452745523702873,33.709044867263714
b1c23,475,5,0.01679654,1.0659231,14.04519999999999,0.7118969700423607,0.00015546288,1.0303636,0.9496114430670185,0.36298597868404586,1.010004693232013,220,413,2.75,3.5,2.0,35.032506036324435,31.686666,36.964417
b3c35,554,4,0.015438858,1.0407189,13.752491666663751,0.6994630661723196,0.00022813882,1.00868,0.930158158488571,0.3698374468967235,0.9930898232570768,218,439,2.75,3.5,2.0,36.943395003741855,33.35352636755386,39.136157070461195
b1c7,229,3,0.016316473,1.0893611,14.425938333333278,0.7289974162820472,1.5182225e-09,1.057852,0.97636485,0.3596465497093404,1.0365868588447271,221,396,2.75,3.5,2.0,33.18981761071453,29.412466,35.345554
b1c15,169,4,0.01699434,1.0652742,14.227323333333576,0.7221250822426898,7.0849608e-05,1.0438281,0.9708889177757175,0.3520465590271505,1.026255786230642,222,400,2.75,3.5,2.0,35.421963640969594,30.507927,37.60899
b2c45,98,5,0.017132074,1.0732729,14.306941666666532,0.7290844718269713,0.00011277079,1.0487134,0.9796484533962044,0.3657433495273753,1.0317422330079797,220,386,2.75,3.5,2.0,34.464734511806164,29.924673,36.797306
b1c7,457,3,0.016184382,1.0747066,14.053455000000156,0.7083629148927071,9.0916924e-10,1.0308349,0.9438101758276277,0.3535629144016875,1.0133128,221,422,2.75,3.5,2.0,34.56116112788788,30.733706,36.907955
b3c35,477,4,0.015350224,1.045943,13.875046666665,0.7102243839034835,0.00062979053,1.0174582,0.9438366502310502,0.3943882831577123,1.0009077109489686,216,417,2.75,3.5,2.0,37.46103648718559,33.896118563190775,39.579695049249885
b3c21,704,2,0.01560275,0.9325307,11.799778333333478,0.5844404397313325,0.00013414041,0.86550647,0.7754414460239178,0.2301708458152662,0.85345566,229,0,2.75,3.5,2.0,37.148844026712226,34.72846024822664,38.98987828820519
b3c40,407,4,0.015158095,1.0427198,13.765919999999458,0.6945730736228307,0.0010052933,1.0104496,0.9238722527502454,0.3437054887505615,0.9966780018566616,221,454,2.75,3.5,2.0,36.59863351690613,32.122171497506734,39.343286352804874
b1c27,141,5,0.016277587,1.0794307,14.410025000000076,0.7349708508057539,0.00049680989,1.0576414,0.98742926,0.3764901578185321,1.0397086,218,382,2.75,3.5,2.0,34.98686809778086,30.739933,37.30191
b3c25,674,4,0.015761927,1.0336264,13.58903333333243,0.6874478666171551,8.9536457e-05,0.99613994,0.9110261850744278,0.3572031419956952,0.9836494267255423,219,477,2.75,3.5,2.0,37.92536409300304,33.871320873761746,40.46752261632803
b2c47,638,5,0.017682323,0.94443285,12.299093333333925,0.5914187190147523,0.00054884038,0.90255058,0.8001670460119854,0.1426544768553075,0.88790005,243,912,2.75,3.5,2.0,33.94072504969049,29.951628,36.570122
b3c13,423,4,0.014875405,1.045784,13.752506666665433,0.6926907898799513,0.0002091866,1.0085318,0.9176346867509584,0.3460600347559709,0.9965173,221,465,2.75,3.5,2.0,36.302610033956356,32.570971514663086,38.571717571622365
b1c2,1053,2,0.017371446,1.0493844,13.970346666666835,0.7107099814645482,6.7977653e-06,1.0244545596573962,0.9542724048018267,0.35623202033087775,1.0070285,222,407,2.75,3.5,2.0,32.70758224895515,29.388681,34.613411
b3c25,719,4,0.015819795,1.028677,13.498784999999529,0.6809267219364715,0.00033466084,0.99034405,0.9025742891927946,0.34438754276443273,0.9771137557819972,220,494,2.75,3.5,2.0,37.7559679869268,33.75740932073933,40.33690860420121
b3c1,398,4,0.015035396,1.0537529,14.0120450000007,0.7178124069927052,6.4714086e-06,1.0274776,0.9531454829088439,0.40560973903381997,1.0105565016861588,214,405,2.75,3.5,2.0,36.83083713442546,32.887255121775645,39.130297695071164
b3c41,545,4,0.01831012,1.0238644,13.430603333333664,0.6700940437580425,0.00020734988,0.98542851,0.8979639473701324,0.2769352112123027,0.96719012085461,229,505,2.75,3.5,2.0,35.42864532333398,31.781582638244164,37.83346210198739
b2c32,207,4,0.017650951,1.0746474,13.975631666666594,0.7012343408701122,0.00072365947,1.0249244,0.9374681321737004,0.31602577499805845,1.0102218,224,436,2.75,3.5,2.0,35.586100795131976,31.053146,38.271599
b1c2,2055,2,0.01754529,0.94422305,12.495464999998994,0.6266885455921539,5.2149931e-06,0.91640854,0.845958610339125,0.2608000021535769,0.89699298,226,780,2.75,3.5,2.0,33.66882207020084,30.357962,35.997238
b3c18,443,4,0.015006522,1.0512259,13.981670000000545,0.7188338533813574,0.00078849535,1.0251731,0.9538089293376357,0.4156642981880554,1.0088369023195913,213,403,2.75,3.5,2.0,37.13865802293419,34.032266243624726,38.95248779795909
b1c15,206,4,0.017037159,1.0636773,14.17751166666664,0.7180110634976727,0.00029243555,1.0391748,0.963543081679684,0.3450973214987737,1.0215698247529292,222,404,2.75,3.5,2.0,33.917570445444916,32.926914,33.645107
b3c13,489,4,0.014885205,1.038113,13.600551666664735,0.681580144555495,0.00034460815,0.99766707,0.9019446950118174,0.3270114302553674,0.9859371108469522,223,496,2.75,3.5,2.0,36.39418996858728,32.47054981380511,38.7946943201051
b1c19,488,4,0.016606458,1.0540884,13.744223333333384,0.6838240974049342,4.7404851e-06,1.0079619,0.9089274783608661,0.30192179514719675,0.9953135220299778,225,486,2.75,3.5,2.0,36.74002290552394,32.343849,39.492832
b3c7,816,3,0.015671901,1.0469447,13.94628500000108,0.7110774539988802,4.6729234e-05,1.0229368,0.9444324814380246,0.3824096143580239,1.006275549623612,219,416,2.75,3.5,2.0,33.67154891727141,31.73616680548492,34.65595158494814
b1c4,1432,3,0.01736803,0.98194361,12.992218333333344,0.6477157234044739,0.00050806184,0.95265496,0.8729464350449835,0.24655760850340497,0.9325773081049528,231,578,2.75,3.5,2.0,32.46897296566604,28.473475,34.726318
b2c30,208,4,0.017446974,1.059265,13.821888333333,0.6888196713826044,0.00068076304,1.0139409,0.91988283,0.30072967647362325,0.9982064519757528,226,463,2.75,3.5,2.0,34.1810166058355,30.302359,36.604549
b3c10,42,3,0.015383312,1.0648347,14.286253333333299,0.7409272590114715,0.00016664392,1.0476636,1.000459200501667,0.4039866985494694,1.0401899,216,368,2.75,3.5,2.0,33.182734694972645,30.619542926789133,34.39373058628463
b3c36,600,4,0.015234511,1.0267988,13.532893333331838,0.6852891678294495,0.00025942066,0.99270386,0.9103181942752379,0.35420026745687894,0.9790026625339228,219,478,2.75,3.5,2.0,37.87489527721429,33.55450796799043,40.67484722046974
b3c11,580,4,0.015431956,1.0249807,13.334868333333482,0.6665890272513709,0.00085044914,0.9787004,0.8821641447262707,0.312209397522972,0.9661593935302708,224,542,2.75,3.5,2.0,36.855845594738405,32.760066396517445,39.55220004885437
b3c10,238,3,0.015304412,1.0594302,14.1556216666669,0.7258070782376256,0.00040005145,1.0380901,0.9714949622677177,0.39405063836749976,1.0223255,216,390,2.75,3.5,2.0,34.11217391437507,31.563651753780587,35.48123030453269
b1c5,342,3,0.016384933,1.0690833,14.165773333333586,0.7122171251026131,0.00015161271,1.0391177,0.9543838541626579,0.32707328435231414,1.0196164317345202,225,414,2.75,3.5,2.0,31.954786466732596,29.189312,33.429699
b3c7,323,3,0.015455107,1.0648293,14.228739999999139,0.7341867397445542,0.00070409017,1.0432516,0.9792154432055906,0.41843266803403734,1.0277800955457448,216,375,2.75,3.5,2.0,34.00661105044787,32.07050338983522,34.93598717584102
b1c32,180,5,0.016268812,1.0760622,14.213283333333674,0.7190693003058783,2.2044263e-05,1.0423913,0.9593544659088429,0.35734397,1.0246338362594292,220,401,2.75,3.5,2.0,34.08495866215818,30.524218,36.180321
b3c18,1101,4,0.016097359,0.90657067,11.646281666665647,0.5807813472664796,4.8009875e-05,0.85430753,0.7708828730841578,0.2542202318860704,0.8411315104565177,226,0,2.75,3.5,2.0,36.79126012757988,34.54809462817404,38.535351373493086
b2c4,320,2,0.017316232,0.99952179,12.514240000000186,0.6095719877165282,0.00052758196,0.91827983,0.8137138706411922,0.18424448296330528,0.90497577,238,715,2.75,3.5,2.0,34.61960348657255,30.331619,37.372856
b1c31,760,5,0.01759962,0.98878098,12.525508333333345,0.6221991554215403,1.7720822e-05,0.91891491,0.833402411275789,0.24177842958975873,0.904303168766525,229,726,2.75,3.5,2.0,31.74268110189942,31.562176,31.806131
